	0	1	2	3	4	5	6	7	8	9	10	11
10	216565	МОДУЛЬ СВЕТОДИОДНЫЙ ДЛЯ СВЕТИЛЬНИКА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216565&TypeFile=html	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	F21S8/08	QB9K Государственная регистрация предоставления права использования по договору	13.04.2023 РД0428617	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	"Общество с ограниченной ответственностью ""НОРГРАД"" (RU)"	лицензионный	неисключительная лицензия на срок до 08.12.2032 на территории РФ.	нет данных об адресе
11	216565	МОДУЛЬ СВЕТОДИОДНЫЙ ДЛЯ СВЕТИЛЬНИКА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216565&TypeFile=html	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	F21S8/08	QB9K Государственная регистрация предоставления права использования по договору	13.04.2023 РД0428618	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	"Общество с ограниченной ответственностью ТОРГОВЫЙ ДОМ ""НОРГРУПП"" (RU)"	лицензионный	неисключительная лицензия на срок до 08.12.2032 на территории РФ.	нет данных об адресе
12	216565	МОДУЛЬ СВЕТОДИОДНЫЙ ДЛЯ СВЕТИЛЬНИКА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216565&TypeFile=html	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	F21S8/08	QB9K Государственная регистрация предоставления права использования по договору	13.04.2023 РД0428619	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	"Общество с ограниченной ответственностью ""ЭНЭФ ГРУПП"" (RU)"	лицензионный	неисключительная лицензия на срок до 08.12.2032 на территории РФ.	нет данных об адресе
13	216565	МОДУЛЬ СВЕТОДИОДНЫЙ ДЛЯ СВЕТИЛЬНИКА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216565&TypeFile=html	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	F21S8/08	QB9K Государственная регистрация предоставления права использования по договору	13.04.2023 РД0428620	"Общество с ограниченной ответственностью ""ФОРТИС"" (RU)"	"Общество с ограниченной ответственностью ""ЭНЕРГОСЕРВИС"" (RU)"	лицензионный	неисключительная лицензия на срок до 08.12.2032 на территории РФ.	нет данных об адресе
14	216794	СМЕННЫЙ КОНТЕЙНЕР К ДОЗИРУЮЩЕМУ УСТРОЙСТВУ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216794&TypeFile=html	Непокульчицкий Евгений Александрович (RU)	A47K5/12	QB9K Государственная регистрация предоставления права использования по договору	06.10.2023 РД0445799	Непокульчицкий Евгений Александрович (RU)	"Общество с ограниченной ответственностью ""КЕМАН"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
15	216597	Фильтр сетчатый для очистки жидкости	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216597&TypeFile=html	"Публичное акционерное общество ""Татнефть"" имени В.Д. Шашина (RU)"	B01D35/02	QB9K Государственная регистрация предоставления права использования по договору	21.09.2023 РД0444072	"Публичное акционерное общество ""Татнефть"" имени В.Д. Шашина (RU)"	"Общество с ограниченной ответственностью ""Управление по подготовке технологической жидкости для поддержания пластового давления"" (RU)"	лицензионный	неисключительная лицензия на срок по 30.06.2028 на территории РФ.	нет данных об адресе
16	215976	ГОРИЗОНТАЛЬНЫЙ ПРОФИЛЬ ДЛЯ КРЕПЛЕНИЯ ПЛИТ ОБЛИЦОВКИ ФАСАДНОЙ СИСТЕМЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215976&TypeFile=html	Лысюк Дмитрий Романович (RU)	E04F13/08	QB9K Государственная регистрация предоставления права использования по договору	15.08.2023 РД0440458	Лысюк Дмитрий Романович (RU)	Гончар Вячеслав Васильевич (RU)	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
17	215976	ГОРИЗОНТАЛЬНЫЙ ПРОФИЛЬ ДЛЯ КРЕПЛЕНИЯ ПЛИТ ОБЛИЦОВКИ ФАСАДНОЙ СИСТЕМЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215976&TypeFile=html	Лысюк Дмитрий Романович (RU)	E04F13/08	QB9K Государственная регистрация предоставления права использования по договору	16.08.2023 РД0440605	Гончар Вячеслав Васильевич (RU)	"Общество с ограниченной ответственностью ""РУССКИЕ СТРОИТЕЛЬНЫЕ МАСТЕРСКИЕ"" (RU)"	лицензионный	исключительная лицензия на срок действия исключительного права на территории РФ	нет данных об адресе
18	216262	КЛАПАН ОТСЕЧНОЙ ПОТОКА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216262&TypeFile=html	Проскурин Евгений Анатольевич (RU)	H01F27/12	QB9K Государственная регистрация предоставления права использования по договору	20.03.2023 РД0426066	Проскурин Евгений Анатольевич (RU)	"Общество с ограниченной ответственностью ""Автотрансформатор"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
19	215968	ИЗНОСОСТОЙКАЯ ПРОКЛАДКА БУКСОВОГО ПРОЕМА БОКОВОЙ РАМЫ ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215968&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/26	PC9K Государственная регистрация отчуждения исключительного права по договору	13.06.2023 РД0434245	Акционерное общество Алтайского вагоностроения (RU)	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Договор отчуждения	нет данных об условиях	"650000, г. Кемерово, ул. Весенняя, д. 5, ООО ""Сибирское Патентное Бюро"""
20	215968	ИЗНОСОСТОЙКАЯ ПРОКЛАДКА БУКСОВОГО ПРОЕМА БОКОВОЙ РАМЫ ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215968&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/26	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443540	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Акционерное общество Алтайского вагоностроения (RU)	лицензионный	неисключительная лицензия сроком по 02.12.2041 г. на территории РФ.	нет данных об адресе
21	216035	УСТРОЙСТВО ДИСТАНЦИОННОГО ВКЛЮЧЕНИЯ И ВЫКЛЮЧЕНИЯ СИЛОВЫХ ЭЛЕКТРИЧЕСКИХ ЦЕПЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216035&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МФК ТЕХЭНЕРГО"" (RU)"	F16H61/00	PC9K Государственная регистрация отчуждения исключительного права по договору	03.10.2023 РД0445342	"Общество с ограниченной ответственностью ""МФК ТЕХЭНЕРГО"" (RU)"	Аржаев Игорь Викторович (RU)	Договор отчуждения	нет данных об условиях	121614, Москва, а/я 2, Якшину А.А.
22	216478	УПЛОТНИТЕЛЬНЫЙ ГЕРМЕТИЧНЫЙ МОДУЛЬ ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216478&TypeFile=html	Дубовик Александр Семенович (RU)	F04D29/08	QB9K Государственная регистрация предоставления права использования по договору	29.09.2023 РД0445183	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""Пермские насосы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
23	216469	УПЛОТНИТЕЛЬНЫЙ ГЕРМЕТИЧНЫЙ МОДУЛЬ ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216469&TypeFile=html	Дубовик Александр Семенович (RU)	F04D29/10	QB9K Государственная регистрация предоставления права использования по договору	29.09.2023 РД0445183	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""Пермские насосы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
24	217477	ВКЛАДЫШ МЯГКОГО КОНТЕЙНЕРА ДЛЯ ТРАНСПОРТИРОВКИ И ХРАНЕНИЯ НАСЫПНЫХ ГРУЗОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=217477&TypeFile=html	Остапенко Александр Николаевич (RU),Омельченко Александр Александрович (RU),Якимчук Роман Ярославович (RU)	B65D88/16	QB9K Государственная регистрация предоставления права использования по договору	24.08.2023 РД0441401	Остапенко Александр Николаевич (RU), Омельченко Александр Александрович (RU), Якимчук Роман Ярославович (RU)	"Общество с ограниченной ответственностью ""РусАлТранс"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
25	215845	ВЫТЯЖНОЙ ШКАФ С ЗАЩИТНЫМИ ПАНЕЛЯМИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215845&TypeFile=html	Честникова Софья Анатольевна (RU)	F24F7/06	QB9K Государственная регистрация предоставления права использования по договору	02.03.2023 РД0424782	Честникова Софья Анатольевна (RU)	"Общество с ограниченной ответственностью ""ДИПОЛЬ-Производство"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
26	216404	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216404&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	PC9K Государственная регистрация отчуждения исключительного права по договору	13.06.2023 РД0434245	Акционерное общество Алтайского вагоностроения (RU)	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Договор отчуждения	нет данных об условиях	"650000, г. Кемерово, ул. Весенняя, д. 5, ООО ""Сибирское Патентное Бюро"""
27	216404	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216404&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443540	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Акционерное общество Алтайского вагоностроения (RU)	лицензионный	неисключительная лицензия сроком по 02.12.2041 г. на территории РФ.	нет данных об адресе
28	215532	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215532&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	PC9K Государственная регистрация отчуждения исключительного права по договору	13.06.2023 РД0434245	Акционерное общество Алтайского вагоностроения (RU)	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Договор отчуждения	нет данных об условиях	"650000, г. Кемерово, ул. Весенняя, д. 5, ООО ""Сибирское Патентное Бюро"""
29	215532	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215532&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443540	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Акционерное общество Алтайского вагоностроения (RU)	лицензионный	неисключительная лицензия сроком по 02.12.2041 г. на территории РФ.	нет данных об адресе
30	216155	ЛЕТАТЕЛЬНЫЙ АППАРАТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216155&TypeFile=html	Мустя Наталья Николаевна (RU)	B64C27/08	PC9K Государственная регистрация отчуждения исключительного права по договору	16.08.2023 РД0440618	Мустя Наталья Николаевна (RU)	"Общество с ограниченной ответственностью ""АВИАТОР"" (RU)"	Договор отчуждения	нет данных об условиях	117216, Москва, ул. Грина, 1, корп. 6, кв. 63, М.А. Воронцов
31	215410	НАПРАВЛЯЮЩАЯ ОПРАВКА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215410&TypeFile=html	Языков Андрей Юрьевич (RU)	E21B17/10	QB9K Государственная регистрация предоставления права использования по договору	29.06.2023 РД0436140	Языков Андрей Юрьевич (RU)	"Общество с ограниченной ответственностью ""ДЖИЛЕКС"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
32	216689	Стенд для калибровки инклинометров	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216689&TypeFile=html	Водянов Артем Юрьевич (RU)	E21B47/02	PC9K Государственная регистрация отчуждения исключительного права по договору	30.08.2023 РД0441991	Водянов Артем Юрьевич (RU)	"Общество с ограниченной ответственностью ""БИТАС"" (RU)"	Договор отчуждения	нет данных об условиях	"443022, Самарская обл., г. Самара, Садовый проезд, 3, ООО ""БИТАС"""
33	215036	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215036&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	PC9K Государственная регистрация отчуждения исключительного права по договору	13.06.2023 РД0434245	Акционерное общество Алтайского вагоностроения (RU)	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Договор отчуждения	нет данных об условиях	"650000, г. Кемерово, ул. Весенняя, д. 5, ООО ""Сибирское Патентное Бюро"""
34	215036	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215036&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443540	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Акционерное общество Алтайского вагоностроения (RU)	лицензионный	неисключительная лицензия сроком по 02.12.2041 г. на территории РФ.	нет данных об адресе
35	215595	Однотактный двухтрансформаторный преобразователь постоянного напряжения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215595&TypeFile=html	Беляев Александр Николаевич (RU),Валиков Александр Владимирович (RU)	H02M3/335	QB9K Государственная регистрация предоставления права использования по договору	23.01.2023 РД0420591	Беляев Александр Николаевич (RU), Валиков Александр Владимирович (RU)	"Общество с ограниченной ответственностью ""Научно-производственное объединение ""МИР"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
36	215927	Модульный резервуар	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215927&TypeFile=html	Кононов Андрей Вячеславович (RU)	B65D88/06	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443465	Кононов Андрей Вячеславович (RU)	"Общество с ограниченной ответственностью ""ПК ""Мультпласт"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
37	215035	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215035&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	PC9K Государственная регистрация отчуждения исключительного права по договору	13.06.2023 РД0434245	Акционерное общество Алтайского вагоностроения (RU)	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Договор отчуждения	нет данных об условиях	"650000, г. Кемерово, ул. Весенняя, д. 5, ООО ""Сибирское Патентное Бюро"""
38	215035	ПРОКЛАДКА ПОДПЯТНИКА ТЕЛЕЖКИ ГРУЗОВОГО ВАГОНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215035&TypeFile=html	"Акционерное общество Алтайского вагоностроения (АО ""Алтайвагон"") (RU)"	B61F5/16	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443540	"Общество с ограниченной ответственностью ""Сибирское патентное бюро"" (RU)"	Акционерное общество Алтайского вагоностроения (RU)	лицензионный	неисключительная лицензия сроком по 02.12.2041 г. на территории РФ.	нет данных об адресе
39	216925	Модульное устройство для очистки сточных вод	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=216925&TypeFile=html	Кононов Андрей Вячеславович (RU)	C02F1/52	QB9K Государственная регистрация предоставления права использования по договору	15.09.2023 РД0443464	Кононов Андрей Вячеславович (RU)	"Общество с ограниченной ответственностью ""ПК ""Мультпласт"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
40	215361	МОДУЛЬ ДЛЯ РАЗДЕЛЬНОГО СБОРА ТВЕРДЫХ КОММУНАЛЬНЫХ ОТХОДОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215361&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	B65F1/00	QB9K Государственная регистрация предоставления права использования по договору	10.02.2023 РД0422255	"Общество с ограниченной ответственностью КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	"Общество с ограниченной ответственностью ""НОРГРАД"" (RU)"	лицензионный	неисключительная лицензия на срок до 13.10.2032 на территории РФ.	нет данных об адресе
41	215361	МОДУЛЬ ДЛЯ РАЗДЕЛЬНОГО СБОРА ТВЕРДЫХ КОММУНАЛЬНЫХ ОТХОДОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215361&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	B65F1/00	QB9K Государственная регистрация предоставления права использования по договору	10.02.2023 РД0422256	"Общество с ограниченной ответственностью КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	"Общество с ограниченной ответственностью ""ЭНЭФ ГРУПП"" (RU)"	лицензионный	неисключительная лицензия на срок до 13.10.2032 на территории РФ.	нет данных об адресе
42	215361	МОДУЛЬ ДЛЯ РАЗДЕЛЬНОГО СБОРА ТВЕРДЫХ КОММУНАЛЬНЫХ ОТХОДОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215361&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	B65F1/00	QB9K Государственная регистрация предоставления права использования по договору	10.02.2023 РД0422258	"Общество с ограниченной ответственностью КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	"Общество с ограниченной ответственностью ""ЭНЕРГОСЕРВИС"" (RU)"	лицензионный	неисключительная лицензия на срок до 13.10.2032 на территории РФ.	нет данных об адресе
43	215361	МОДУЛЬ ДЛЯ РАЗДЕЛЬНОГО СБОРА ТВЕРДЫХ КОММУНАЛЬНЫХ ОТХОДОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=215361&TypeFile=html	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	B65F1/00	QB9K Государственная регистрация предоставления права использования по договору	10.02.2023 РД0422260	"Общество с ограниченной ответственностью КОНСТРУКТОРСКОЕ БЮРО ""НОРЛАБ"" (RU)"	"Общество с ограниченной ответственностью ""МЕТАЛЛВЕЛД"" (RU)"	лицензионный	неисключительная лицензия на срок до 13.10.2032 на территории РФ.	нет данных об адресе
