	0	1	2	3	4	5	6	7	8	9	10	11
13	2727649	СПОСОБ ЛЕЧЕНИЯ ПРОМЕЖНОСТНОЙ ГРЫЖИ У СОБАК	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2727649&TypeFile=html	Чернов Александр Владимирович (RU)	A61D99/00	QB4A Государственная регистрация предоставления права использования по договору	29.06.2023 РД0436109	Чернов Александр Владимирович (RU)	Буссе Олеся Эдвиновна (RU)	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
14	2743696	СПОСОБ ПРОИЗВОДСТВА КАПСУЛИРОВАННОЙ ФОРМЫ АНТИМИКРОБНОГО ПРЕПАРАТА ДЛЯ ТЕРАПИИ ЗАБОЛЕВАНИЙ ЖЕЛУДОЧНО-КИШЕЧНОГО ТРАКТА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2743696&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кемеровский государственный университет"" (КемГУ) (RU)"	A61K9/48	QB4A Государственная регистрация предоставления права использования по договору	28.05.2021 РД0364775	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кемеровский государственный университет"" (RU)"	"Акционерное общество ""Кемеровская фармацевтическая фабрика"" (RU)"	лицензионный	исключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
15	2747101	ИЗМЕРИТЕЛЬНЫЙ МОДУЛЬ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2747101&TypeFile=html	Поваляев Олег Александрович (RU)	G09B23/06	QB4A Государственная регистрация предоставления права использования по договору	19.10.2023 РД0446839	Поваляев Олег Александрович (RU)	"Общество с ограниченной ответственностью ""Научные развлечения"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
16	2731124	Способ установки индикатора короткого замыкания (ИКЗ) на провод воздушной линии электропередачи и демонтажа его с провода и устройство для его осуществления	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2731124&TypeFile=html	Общество с ограниченной ответственностью «Лаборатория будущего» (RU)	H02G1/02	QB4A Государственная регистрация залога (последующего залога) исключительного права по договору	08.06.2023 РД0434115	"Общество с ограниченной ответственностью ""Лаборатория будущего"" (RU)"	Фонд поддержки проекта Национальной технологической инициативы (RU)	о залоге исключительного права		no_data
17	2737907	ИНСТРУМЕНТ ДЛЯ ПОЛУЧЕНИЯ ОТВЕРСТИЙ ПЛАСТИЧЕСКИМ ДЕФОРМИРОВАНИЕМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2737907&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Южно-Уральский государственный университет (национальный исследовательский университет)"" ФГАОУ ВО ""ЮУрГУ (НИУ)"" (RU)"	B23B35/00	QB4A Государственная регистрация предоставления права использования по договору	30.05.2022 РД0398967	"Федеральное государственное автономное образовательное учреждение высшего образования ""Южно-Уральский государственный университет (национальный исследовательский университет)"" (RU)"	"Общество с ограниченной ответственностью ""Детали машин"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе
18	2734497	СТРОИТЕЛЬНАЯ МОНТАЖНАЯ СИСТЕМА, ОГРАНИЧИТЕЛЬ ДВИЖЕНИЯ ПЛИТ ФАЛЬШПОЛА ДЛЯ ТАКОЙ СИСТЕМЫ И СПОСОБ МОНТАЖА ОГРАНИЧИТЕЛЯ В ТАКОЙ СИСТЕМЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2734497&TypeFile=html	Прохоров Игорь Викторович (RU)	E04F15/024	QB4A Государственная регистрация предоставления права использования по договору	19.01.2022 РД0385439	Прохоров Игорь Викторович (RU)	"Общество с ограниченной ответственностью ""ПК-Термоснаб"" (RU)"	лицензионный	"неисключительная лицензия на срок действия исключительного права;на территории предприятия лицензиата: изготовление (производство);на территории РФ: а) ввоз на территорию Российской Федерации, применение, предложение о продаже, продажа, иное введение в гражданский оборот или хранение для этих целей продукта, в котором использованы изобретение, полезная модель, либо изделия, в котором использован промышленный образец; б) совершение действий, предусмотренных подпунктом а) настоящего пункта, в отношении продукта, полученного непосредственно запатентованным способом; в) совершение действий, предусмотренных подпунктом а) настоящего пункта, в отношении устройства, при функционировании (эксплуатации) которого в соответствии с его назначением автоматически осуществляется запатентованный способ; г) совершение действий, предусмотренных подпунктом а) настоящего пункта, в отношении продукта, предназначенного для его применения в соответствии с назначением, указанным в формуле изобретения, при охране изобретения в виде применения продукта по определенному назначению; д) осуществление способа, в котором используется изобретение, в том числе путем применения этого способа, е) на товарах, в том числе на этикетках, упаковках товаров, которые производятся, предлагаются к продаже, продаются, демонстрируются на выставках и ярмарках или иным образом вводятся в гражданский оборот на территории Российской Федерации, либо хранятся или перевозятся с этой целью, либо ввозятся на территорию Российской Федерации; ж) при выполнении работ, оказании услуг; з) на документации, связанной с введением товаров в гражданский оборот; и) в предложениях о продаже товаров, о выполнении работ, об оказании услуг, а также в объявлениях, на вывесках и в рекламе; к) в сети ""Интернет"", в том числе в доменном имени и при других способах адресации, л) иными способами, не противоречащими закону."	нет данных об адресе
19	2734497	СТРОИТЕЛЬНАЯ МОНТАЖНАЯ СИСТЕМА, ОГРАНИЧИТЕЛЬ ДВИЖЕНИЯ ПЛИТ ФАЛЬШПОЛА ДЛЯ ТАКОЙ СИСТЕМЫ И СПОСОБ МОНТАЖА ОГРАНИЧИТЕЛЯ В ТАКОЙ СИСТЕМЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2734497&TypeFile=html	Прохоров Игорь Викторович (RU)	E04F15/024	QZ4A Внесение изменений в зарегистрированный договор	19.01.2022 РД0385439	Прохоров Игорь Викторович (RU)	"Общество с ограниченной ответственностью ""ПК-Термоснаб"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 14.02.2023         Дата публикации и номер бюллетеня: 14.02.2023 Бюл. №5	no_data	no_data
20	2734862	Многофункциональный самоходный гидравлический модуль	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2734862&TypeFile=html	"Общество с ограниченной ответственностью ""Альфа"" (RU)"	B62B3/12	QB4A Государственная регистрация предоставления права использования по договору	19.02.2021 РД0355623	"Общество с ограниченной ответственностью ""Альфа"" (RU)"	"Общество с ограниченной ответственностью ""Гидроснаб (Торговый дом Новосибирского машиностроительного завода)"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
21	2744915	Катализатор глубокой гидроочистки дизельных фракций, способ его приготовления и способ гидроочистки с его использованием	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2744915&TypeFile=html	"Акционерное общество ""Газпромнефть - Омский НПЗ"" (АО ""Газпромнефть-ОНПЗ"") (RU)"	B01J27/19	QB4A Государственная регистрация предоставления права использования по договору	28.02.2022 РД0388626	"Акционерное общество ""Газпромнефть - Омский НПЗ"" (RU)"	"Общество с ограниченной ответственностью ""Газпромнефть-Каталитические системы"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2022 на территории РФ.	нет данных об адресе
22	2744915	Катализатор глубокой гидроочистки дизельных фракций, способ его приготовления и способ гидроочистки с его использованием	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2744915&TypeFile=html	"Акционерное общество ""Газпромнефть - Омский НПЗ"" (АО ""Газпромнефть-ОНПЗ"") (RU)"	B01J27/19	QB4A Государственная регистрация предоставления права использования по договору	29.09.2022 РД0409726	"Акционерное общество ""Газпромнефть - Омский НПЗ"" (RU)"	"Общество с ограниченной ответственностью ""Газпромнефть - Каталитические системы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
23	2727380	СПОСОБ ОПРЕДЕЛЕНИЯ ЭЛЕМЕНТОВ В ПРОБАХ МЕТОДОМ АТОМНО-АБСОРБЦИОННОЙ СПЕКТРОМЕТРИИ С ЭЛЕКТРОТЕРМИЧЕСКОЙ АТОМИЗАЦИЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2727380&TypeFile=html	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	G01N21/31	QB4A Государственная регистрация предоставления права использования по договору	28.12.2022 РД0418640	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	"Общество с ограниченной ответственностью ""Люмэкс"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
24	2727380	СПОСОБ ОПРЕДЕЛЕНИЯ ЭЛЕМЕНТОВ В ПРОБАХ МЕТОДОМ АТОМНО-АБСОРБЦИОННОЙ СПЕКТРОМЕТРИИ С ЭЛЕКТРОТЕРМИЧЕСКОЙ АТОМИЗАЦИЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2727380&TypeFile=html	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	G01N21/31	QB4A Государственная регистрация предоставления права использования по договору	28.12.2022 РД0418648	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	"Общество с ограниченной ответственностью ""Люмэкс-маркетинг"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
25	2727380	СПОСОБ ОПРЕДЕЛЕНИЯ ЭЛЕМЕНТОВ В ПРОБАХ МЕТОДОМ АТОМНО-АБСОРБЦИОННОЙ СПЕКТРОМЕТРИИ С ЭЛЕКТРОТЕРМИЧЕСКОЙ АТОМИЗАЦИЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2727380&TypeFile=html	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	G01N21/31	QZ4A Внесение изменений в зарегистрированный договор	28.12.2022 РД0418648	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	"Общество с ограниченной ответственностью ""Люмэкс-маркетинг"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 07.09.2023         Дата публикации и номер бюллетеня: 07.09.2023 Бюл. №25	no_data	no_data
26	2727380	СПОСОБ ОПРЕДЕЛЕНИЯ ЭЛЕМЕНТОВ В ПРОБАХ МЕТОДОМ АТОМНО-АБСОРБЦИОННОЙ СПЕКТРОМЕТРИИ С ЭЛЕКТРОТЕРМИЧЕСКОЙ АТОМИЗАЦИЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2727380&TypeFile=html	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	G01N21/31	QZ4A Внесение изменений в зарегистрированный договор	28.12.2022 РД0418640	"Общество с ограниченной ответственностью ""ВИНТЕЛ"" (RU)"	"Общество с ограниченной ответственностью ""Люмэкс"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 07.09.2023         Дата публикации и номер бюллетеня: 07.09.2023 Бюл. №25	no_data	no_data
27	2734827	Способ уведомления о входящем вызове	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2734827&TypeFile=html	"Общество с ограниченной ответственностью ""КВАНТУМ А РУС"" (RU)"	H04W4/20	QB4A Государственная регистрация предоставления права использования по договору	09.02.2022 РД0387809	"Акционерное общество ""КВАНТУМ А РУС"" (RU)"	"Акционерное общество ""КВАНТЕРА"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.07.2031 на территории РФ.	нет данных об адресе
28	2740241	Способ ремонта и герметизации оборудования и трубопроводов, наполненных нефтью или нефтепродуктами	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2740241&TypeFile=html	Кулагин Максим Викторович (RU)	F16L55/175	QB4A Государственная регистрация предоставления права использования по договору	25.10.2021 РД0378570	Кулагин Максим Викторович (RU)	"Общество с ограниченной ответственностью Торговый Дом ""ПромКлюч"" (RU)"	лицензионный	неисключительная лицензия на срок до 16.03.2040 на территории РФ.	нет данных об адресе
29	2739016	Генератор СВЧ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2739016&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (ФГБОУ ВО ""НИУ ""МЭИ"") (RU)"	H03B5/18	QB4A Государственная регистрация предоставления права использования по договору	15.03.2021 РД0357525	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (RU)"	"Общество с ограниченной ответственностью ""Радиокомп"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе
30	2739016	Генератор СВЧ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2739016&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (ФГБОУ ВО ""НИУ ""МЭИ"") (RU)"	H03B5/18	Открытая лицензия	no_data	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (ФГБОУ ВО ""НИУ ""МЭИ"") (RU)"	no_data	no_data	no_data	111250, Москва, ул. Красноказарменная, д. 14, стр. 1, ФГБОУ ВО «НИУ «МЭИ», НИЧ, центр патентования, защиты и оценки интеллектуальной собственности МЭИ Логиновой Н.А.
31	2738097	АКВАВЕНДИНГОВЫЙ АППАРАТ С ВНУТРЕННИМ АКВАРЕЗЕРВУАРОМ (ВАРИАНТЫ)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2738097&TypeFile=html	Вяткин Вячеслав Владимирович (RU)	G07F13/00	QB4A Государственная регистрация предоставления права использования по договору	18.04.2023 РД0428961	Вяткин Вячеслав Владимирович (RU)	"Общество с ограниченной ответственностью ""Компания Живая вода"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
32	2738097	АКВАВЕНДИНГОВЫЙ АППАРАТ С ВНУТРЕННИМ АКВАРЕЗЕРВУАРОМ (ВАРИАНТЫ)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2738097&TypeFile=html	Вяткин Вячеслав Владимирович (RU)	G07F13/00	QB4A Государственная регистрация предоставления права использования по договору	18.04.2023 РД0428963	Вяткин Вячеслав Владимирович (RU)	"Общество с ограниченной ответственностью ""Элив ватер экспорт"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
33	2743995	Полимерный композит на основе полиэфирэфиркетона, армированного углеволокном, и способ его получения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2743995&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кабардино-Балкарский государственный университет им. Х.М. Бербекова"" (КБГУ) (RU)"	C08L61/02	QB4A Государственная регистрация предоставления права использования по договору	11.01.2022 РД0384656	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кабардино-Балкарский государственный университет им. Х.М. Бербекова"" (RU)"	"Общество с ограниченной ответственностью ""Полимерные композиты"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
34	2743702	АГРЕГАТ ТЕРМОХИМИЧЕСКОЙ ПЕРЕРАБОТКИ УГЛЕРОДОСОДЕРЖАЩЕГО СЫРЬЯ (ВАРИАНТЫ)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2743702&TypeFile=html	Лурий Валерий Григорьевич (RU)	C10L5/48	QB4A Государственная регистрация предоставления права использования по договору	25.04.2023 РД0429839	Лурий Валерий Григорьевич (RU)	"Общество с ограниченной ответственностью ""ГринЭнерго"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
35	2742574	ПРЕВЕНТОР ПЛАШЕЧНО-ШИБЕРНЫЙ РАЗДЕЛЬНЫЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2742574&TypeFile=html	Князев Юрий Иванович (RU)	E21B33/06	QB4A Государственная регистрация предоставления права использования по договору	12.07.2021 РД0368942	Князев Юрий Иванович (RU)	"Акционерное общество ""Научно-производственное предприятие ""Сибтехноцентр"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
36	2742574	ПРЕВЕНТОР ПЛАШЕЧНО-ШИБЕРНЫЙ РАЗДЕЛЬНЫЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2742574&TypeFile=html	Князев Юрий Иванович (RU)	E21B33/06	QB4A Государственная регистрация предоставления права использования по договору	14.09.2021 РД0374611	Князев Юрий Иванович (RU)	"Общество с ограниченной ответственностью ""Механический завод инновационных технологий"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
37	2743514	УДЕРЖИВАЮЩЕЕ ПРИСПОСОБЛЕНИЕ ДЛЯ КЛЮЧЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2743514&TypeFile=html	Тухфатуллин Заур Нурисламович (RU)	B25H3/00	QB4A Государственная регистрация предоставления права использования по договору	13.07.2021 РД0369031	Тухфатуллин Заур Нурисламович (RU)	Тухфатуллина Юлия Мирхайчановна (RU)	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
38	2781364	Комбинированное запорно-пломбировочное устройство (варианты)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2781364&TypeFile=html	Гурина Евгения Александровна (RU)	E05B39/02	QB4A Государственная регистрация предоставления права использования по договору	26.05.2023 РД0432695	Гурина Евгения Александровна (RU)	"Общество с ограниченной ответственностью ""Завод пломбировочных устройств ""Контрольный элемент"" (RU)"	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
39	2726634	КАТАЛИЗАТОР ГИДРООЧИСТКИ ДИЗЕЛЬНОГО ТОПЛИВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2726634&TypeFile=html	Акционерное общество «Газпромнефть - Омский НПЗ» (АО «Газпромнефть - ОНПЗ») (RU)	B01J23/882	QB4A Государственная регистрация предоставления права использования по договору	29.09.2022 РД0409726	"Акционерное общество ""Газпромнефть - Омский НПЗ"" (RU)"	"Общество с ограниченной ответственностью ""Газпромнефть - Каталитические системы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
