	0	1	2	3	4	5	6	7	8	9	10	11
10	188743	Робот для термической абляции новообразований методом HIFU	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188743&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (ФГАОУ ВО ""СПбПУ"") (RU)"	A61N7/02	QB9K Государственная регистрация предоставления права использования по договору	21.10.2020 РД0344420	"Федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (RU)"	"Акционерное общество ""Новосибирский приборостроительный завод"" (RU)"	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
11	190306	Устройство для фиксации молочной железы при неинвазивном способе её исследования и/или лечения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=190306&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (ФГАОУ ВО ""СПбПУ"") (RU)"	A61B6/00	QB9K Государственная регистрация предоставления права использования по договору	21.10.2020 РД0344420	"Федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (RU)"	"Акционерное общество ""Новосибирский приборостроительный завод"" (RU)"	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
12	189277	Диффузор центробежного компрессора	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=189277&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (ФГАОУ ВО ""СПбПУ"") (RU)"	F04D29/44	QB9K Государственная регистрация предоставления права использования по договору	12.02.2020 РД0325165	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (RU)"	"Общество с ограниченной ответственностью ""Политех-Инжиниринг"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
13	191086	ПОЛ ДЛЯ МОДУЛЬНЫХ ОБЪЕКТОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=191086&TypeFile=html	Костерев Демид Анатольевич (RU)	E04B1/24	PC9K Государственная регистрация отчуждения исключительного права по договору	06.10.2021 РД0376688	Костерев Демид Анатольевич (RU)	"Общество с ограниченной ответственностью ""Префаб Индустрия"" (RU)"	Договор отчуждения	нет данных об условиях	630099, г. Новосибирск, п/о 99, а/я 35, для Болотовой А.Ю.
14	191086	ПОЛ ДЛЯ МОДУЛЬНЫХ ОБЪЕКТОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=191086&TypeFile=html	Костерев Демид Анатольевич (RU)	E04B1/24	QB9K Государственная регистрация предоставления права использования по договору	22.12.2021 РД0383639	"Общество с ограниченной ответственностью ""Префаб Индустрия"" (RU)"	"Общество с ограниченной ответственностью ""Модульные Конструкции"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
15	187161	Ультразвуковой распылитель	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=187161&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Иркутский национальный исследовательский технический университет"" (ФГБОУ ВО ""ИРНИТУ"") (RU)"	B05B17/06	QB9K Государственная регистрация предоставления права использования по договору	10.11.2021 РД0379703	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Иркутский национальный исследовательский технический университет"" (RU)"	"Публичное акционерное общество ""КАМАЗ"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе
16	191603	Вездеходное транспортное средство	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=191603&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (НГТУ) (RU)"	B62D61/10	PC9K Государственная регистрация отчуждения исключительного права по договору	12.10.2020 РД0343317	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (RU)"	"Общество с ограниченной ответственностью ""Завод механических трансмиссий"" (RU)"	Договор отчуждения	нет данных об условиях	"607600, Нижегородская обл., Богородский р-н, г. Богородск, Дуденевское ш., 11, ООО ""ЗМТ"""
17	190658	СТЯЖКА СТРОИТЕЛЬНАЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=190658&TypeFile=html	Глотов Иван Олегович (RU),Русаков Василий Владимирович (RU)	E04G17/06	QB9K Государственная регистрация предоставления права использования по договору	22.01.2020 РД0322838	Глотов Иван Олегович (RU), Русаков Василий Владимирович (RU)	"Общество с ограниченной ответственностью ""Бифаст Груп"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
18	190658	СТЯЖКА СТРОИТЕЛЬНАЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=190658&TypeFile=html	Глотов Иван Олегович (RU),Русаков Василий Владимирович (RU)	E04G17/06	PC9K Государственная регистрация отчуждения исключительного права по договору	21.12.2022 РД0417939	Глотов Иван Олегович (RU),Русаков Василий Владимирович (RU)	Глотов Иван Олегович (RU), Русакова Наталья Александровна (RU)	Договор отчуждения	нет данных об условиях	111672, г. Москва, а/я 122, Протасенко Г.А.
19	189077	Каскадный трансформатор отбора мощности	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=189077&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (ФГБОУ ВО ""НИУ ""МЭИ"") (RU)"	H01F38/16	QB9K Государственная регистрация предоставления права использования по договору	08.11.2019 РД0315497	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (RU)"	"Акционерное общество ""Раменский электротехнический завод Энергия"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе
20	189077	Каскадный трансформатор отбора мощности	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=189077&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (ФГБОУ ВО ""НИУ ""МЭИ"") (RU)"	H01F38/16	PC9K Государственная регистрация отчуждения исключительного права по договору	10.11.2020 РД0346067	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (RU)"	"Акционерное общество ""Раменский электротехнический завод Энергия"" (RU)"	Договор отчуждения	нет данных об условиях	"140105, Московская обл., г. Раменское, ул. Левашова, 21, АО ""Раменский электротехнический завод Энергия"""
21	190992	КРЕПЕЖНЫЙ ЭЛЕМЕНТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=190992&TypeFile=html	Глотов Иван Олегович (RU),Русаков Василий Владимирович (RU)	F16B13/00	QB9K Государственная регистрация предоставления права использования по договору	22.01.2020 РД0322838	Глотов Иван Олегович (RU), Русаков Василий Владимирович (RU)	"Общество с ограниченной ответственностью ""Бифаст Груп"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
22	190992	КРЕПЕЖНЫЙ ЭЛЕМЕНТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=190992&TypeFile=html	Глотов Иван Олегович (RU),Русаков Василий Владимирович (RU)	F16B13/00	PC9K Государственная регистрация отчуждения исключительного права по договору	21.12.2022 РД0417939	Глотов Иван Олегович (RU),Русаков Василий Владимирович (RU)	Глотов Иван Олегович (RU), Русакова Наталья Александровна (RU)	Договор отчуждения	нет данных об условиях	111672, г. Москва, а/я 122, Протасенко Г.А.
23	191679	Модуль приема и выдачи разовых команд	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=191679&TypeFile=html	"Федеральное государственное унитарное предприятие ""Государственный научно-исследовательский институт авиационных систем"" (ФГУП ""ГосНИИАС"") (RU)"	G06F15/17	QB9K Государственная регистрация предоставления права использования по договору	29.04.2020 РД0331946	"Федеральное государственное унитарное предприятие ""Государственный научно-исследовательский институт авиационных систем"" (RU)"	"Закрытое акционерное общество ""Комплексный мониторинг энергетических систем"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
24	188506	Четырехосное транспортное средство с комбинированной энергетической установкой	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188506&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (НГТУ) (RU)"	B60K6/52	PC9K Государственная регистрация отчуждения исключительного права по договору	12.10.2020 РД0343317	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (RU)"	"Общество с ограниченной ответственностью ""Завод механических трансмиссий"" (RU)"	Договор отчуждения	нет данных об условиях	"607600, Нижегородская обл., Богородский р-н, г. Богородск, Дуденевское ш., 11, ООО ""ЗМТ"""
25	188322	КАБЕЛЕПРОВОД С АСИММЕТРИЧНЫМ НАКОНЕЧНИКОМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188322&TypeFile=html	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	H02G3/04	QB9K Государственная регистрация предоставления права использования по договору	16.03.2020 РД0328312	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	"Общество с ограниченной ответственностью ""Энерготэк"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
26	188322	КАБЕЛЕПРОВОД С АСИММЕТРИЧНЫМ НАКОНЕЧНИКОМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188322&TypeFile=html	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	H02G3/04	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	16.03.2020 РД0328312	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	"Общество с ограниченной ответственностью ""Энерготэк"" (RU)  Изменения:   Изменение условий договора, не отраженных в Государственном реестре."	лицензионный   Дата внесения записи в Государственный реестр: 18.01.2021         Дата публикации и номер бюллетеня: 18.01.2021 Бюл. №2	no_data	нет данных об адресе
27	188322	КАБЕЛЕПРОВОД С АСИММЕТРИЧНЫМ НАКОНЕЧНИКОМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188322&TypeFile=html	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	H02G3/04	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	16.03.2020 РД0328312	"Общество с ограниченной ответственностью ""ЭнергоТэк"" (RU)"	"Общество с ограниченной ответственностью ""Энерготэк"" (RU)  Изменения:   Изменены условия договора, не отраженные в Государственном реестре."	лицензионный   Дата внесения записи в Государственный реестр: 21.12.2022         Дата публикации и номер бюллетеня: 21.12.2022 Бюл. №36	no_data	нет данных об адресе
28	194300	ОБЪЁМНЫЙ ЭЛЕКТРОД ПЕРЕМЕННОГО ТОКА ДЛЯ ИЗВЛЕЧЕНИЯ БЛАГОРОДНЫХ МЕТАЛЛОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=194300&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет МИФИ"" (НИЯУ МИФИ) (RU)"	C25C1/20	QB9K Государственная регистрация предоставления права использования по договору	24.03.2021 РД0358686	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет ""МИФИ"" (RU)"	"Общество с ограниченной ответственностью ""ПРОМТОРГ"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
29	194300	ОБЪЁМНЫЙ ЭЛЕКТРОД ПЕРЕМЕННОГО ТОКА ДЛЯ ИЗВЛЕЧЕНИЯ БЛАГОРОДНЫХ МЕТАЛЛОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=194300&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет МИФИ"" (НИЯУ МИФИ) (RU)"	C25C1/20	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	24.03.2021 РД0358686	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет ""МИФИ"" (RU)"	"Общество с ограниченной ответственностью ""ПРОМТОРГ"" (RU)  Изменения:   Изменение условий договора, не отраженных в Государственном реестре."	лицензионный   Дата внесения записи в Государственный реестр: 28.09.2021         Дата публикации и номер бюллетеня: 28.09.2021 Бюл. №28	no_data	нет данных об адресе
30	189766	Колесо с диском для пневматической шины низкого или сверхнизкого давления	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=189766&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (НГТУ) (RU)"	B60B25/00	PC9K Государственная регистрация отчуждения исключительного права по договору	12.10.2020 РД0343317	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Нижегородский государственный технический университет им. Р.Е. Алексеева"" (RU)"	"Общество с ограниченной ответственностью ""Завод механических трансмиссий"" (RU)"	Договор отчуждения	нет данных об условиях	"607600, Нижегородская обл., Богородский р-н, г. Богородск, Дуденевское ш., 11, ООО ""ЗМТ"""
31	188482	Трансформатор отбора мощности	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188482&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (ФГБОУ ВО ""НИУ ""МЭИ"") (RU)"	H01F38/16	QB9K Государственная регистрация предоставления права использования по договору	08.11.2019 РД0315495	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (RU)"	"Акционерное общество ""Раменский электротехнический завод Энергия"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе
32	188482	Трансформатор отбора мощности	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188482&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (ФГБОУ ВО ""НИУ ""МЭИ"") (RU)"	H01F38/16	PC9K Государственная регистрация отчуждения исключительного права по договору	10.11.2020 РД0346068	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Национальный исследовательский университет ""МЭИ"" (RU)"	"Акционерное общество ""Раменский электротехнический завод Энергия"" (RU)"	Договор отчуждения	нет данных об условиях	"140105, Московская обл., г. Раменское, ул. Левашова, 21, АО ""Раменский электротехнический завод Энергия"""
33	188504	Привод управления раздаточной коробки колесного мотовездехода распределительным валом с двойным шнековым механизмом	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188504&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (МГТУ им. Н.Э. Баумана) (RU)"	B60K23/08	PC9K Государственная регистрация отчуждения исключительного права по договору	26.10.2020 РД0344820	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (RU)"	"Акционерное общество ""Русская механика"" (RU)"	Договор отчуждения	нет данных об условиях	105005, Москва, ул. 2-я Бауманская, 5, стр. 1, МГТУ им. Н.Э. Баумана, ЦЗИС, Котиеву
34	189098	Мобильная установка для резки металлопроката и труб механическим способом	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=189098&TypeFile=html	Галиев Марат Ибрагимович (RU)	B23D45/12	PC9K Государственная регистрация отчуждения исключительного права по договору	22.01.2020 РД0322852	Галиев Марат Ибрагимович (RU)	"Общество с ограниченной ответственностью ""Имеральд"" (RU)"	Договор отчуждения	нет данных об условиях	115516, Москва, а/я 16, для Кузнецова Д.В.
35	188503	Механизм с фиксирующими пазами для включения блокировки дифференциала главной передачи колесного мотовездехода	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188503&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (МГТУ им. Н.Э. Баумана) (RU)"	F16H48/34	PC9K Государственная регистрация отчуждения исключительного права по договору	26.10.2020 РД0344820	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (RU)"	"Акционерное общество ""Русская механика"" (RU)"	Договор отчуждения	нет данных об условиях	105005, Москва, ул. 2-я Бауманская, 5, стр. 1, МГТУ им. Н.Э. Баумана, ЦЗИС, Котиеву
36	188489	Оптическая схема прецизионного интерференционного угломера	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=188489&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (МГТУ им. Н.Э Баумана) (RU)"	G01B9/02	QB9K Государственная регистрация предоставления права использования по договору	31.07.2019 РД0303263	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (RU)"	"Общество с ограниченной ответственностью ""Оптико-голографические приборы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
37	186885	Опора кронштейна для навесного фасада	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=186885&TypeFile=html	"Общество с ограниченной ответственностью ""ИТФ"" (RU)"	E04F13/21	PC9K Государственная регистрация отчуждения исключительного права по договору	25.04.2022 РД0395250	"Общество с ограниченной ответственностью ""ИТФ"" (RU)"	"Общество с ограниченной ответственностью ""ИТФ групп"" (RU)"	Договор отчуждения	нет данных об условиях	620100, г. Екатериибург, Сибирский тракт, 37, УГЛТУ, патентный отдел, Л.П. Голубевой
38	190469	МИШЕННОЕ УСТРОЙСТВО ДЛЯ ОБЛУЧАЕМОГО ВЕЩЕСТВА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=190469&TypeFile=html	"Федеральное государственное бюджетное учреждение ""Институт физики высоких энергий имени А.А. Логунова Национального исследовательского центра ""Курчатовский институт"" (НИЦ ""Курчатовский институт"" - ИФВЭ) (RU)"	G21G1/00	QB9K Государственная регистрация предоставления права использования по договору	13.11.2020 РД0346402	"Федеральное государственное бюджетное учреждение ""Институт физики высоких энергий имени А.А. Логунова Национального исследовательского центра ""Курчатовский институт"" (RU)"	"Общество с ограниченной ответственностью ""Центр развития ядерной медицины"" (RU)"	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе
