	0	1	2	3	4	5	6	7	8	9	10	11
14	196649	ДЛИННОМЕРНЫЙ СТАЛЕБЕТОННЫЙ ЭЛЕМЕНТ С ПРОДОЛЬНО ВИТОЙ АРМАТУРОЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196649&TypeFile=html	Карташян Владимир Эдуардович (RU)	F16L9/14	PC9K Государственная регистрация отчуждения исключительного права по договору	14.10.2021 РД0377469	Карташян Владимир Эдуардович (RU)	"Общество с ограниченной ответственностью ""Управляющая компания ""Меркури Кэпитал Траст"" Доверительный управляющий Закрытым паевым инвестиционным фондом комбинированным ""Проектные инвестиции - I"" (RU)"	Договор отчуждения	нет данных об условиях	"107031, Москва, Столешников пер., 14, ООО ""УК ""Меркури Кэпитал Траст"", Д.У. ЗПИФ комбинированным ""Проектные инвестиции - I"""
15	195912	ДЛИННОМЕРНЫЙ СТАЛЕБЕТОННЫЙ ЭЛЕМЕНТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=195912&TypeFile=html	Карташян Владимир Эдуардович (RU)	F16L9/14	PC9K Государственная регистрация отчуждения исключительного права по договору	14.10.2021 РД0377469	Карташян Владимир Эдуардович (RU)	"Общество с ограниченной ответственностью ""Управляющая компания ""Меркури Кэпитал Траст"" Доверительный управляющий Закрытым паевым инвестиционным фондом комбинированным ""Проектные инвестиции - I"" (RU)"	Договор отчуждения	нет данных об условиях	"107031, Москва, Столешников пер., 14, ООО ""УК ""Меркури Кэпитал Траст"", Д.У. ЗПИФ комбинированным ""Проектные инвестиции - I"""
16	199961	Стенд для статических испытаний несущих систем квадроциклов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=199961&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (МГТУ им. Н.Э. Баумана) (RU)"	G01M17/00	PC9K Государственная регистрация отчуждения исключительного права по договору	26.01.2021 РД0352949	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (RU)"	"Акционерное общество ""Русская механика"" (RU)"	Договор отчуждения	нет данных об условиях	105005, Москва, 2-я Бауманская ул., 5, стр. 1, МГТУ им. Н.Э. Баумана, ЦЗИС, для Котиева (каф. СМ-10)
17	196997	УСТРОЙСТВО ОХЛАЖДЕНИЯ ОБМОТКИ ГАЛЕТНОГО СОЛЕНОИДА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196997&TypeFile=html	"Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт"" (RU)"	H01F6/04	QB9K Государственная регистрация предоставления права использования по договору	08.12.2020 РД0348557	"Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт"" (RU)"	"Общество с ограниченной ответственностью ""Финансово-производственная компания в атомной энергетике"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
18	196435	УСТРОЙСТВО ДЛЯ ПОЗИТРОННО-ЭМИССИОННОЙ ТОМОГРАФИИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196435&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет ""МИФИ"" (НИЯУ МИФИ) (RU)"	A61B6/00	QB9K Государственная регистрация предоставления права использования по договору	16.03.2021 РД0357793	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский ядерный университет ""МИФИ"" (RU)"	"Общество с ограниченной ответственностью ""НТЦ Амплитуда"" (RU)"	лицензионный	исключительная лицензия на срок до 30.12.2029 на территории РФ.	нет данных об адресе
19	198143	УСТРОЙСТВО ДЛЯ КОМПЕНСАЦИИ МАГНИТНЫХ СИЛ, ДЕЙСТВУЮЩИХ НА РЕГЕНЕРАТОР	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=198143&TypeFile=html	"Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт"" (RU)"	F25B21/00	QB9K Государственная регистрация предоставления права использования по договору	08.12.2020 РД0348557	"Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт"" (RU)"	"Общество с ограниченной ответственностью ""Финансово-производственная компания в атомной энергетике"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
20	198975	КОМПОЗИЦИОННАЯ МЕМБРАНА ДЛЯ ОСУШЕНИЯ ГАЗОВЫХ СМЕСЕЙ С СЕЛЕКТИВНЫМ СЛОЕМ НА ОСНОВЕ ОКСИДА ГРАФЕНА, СОДЕРЖАЩИМ НАНОЛЕНТЫ ОКСИДА ГРАФЕНА МЕЖДУ НАНОЛИСТАМИ ОКСИДА ГРАФЕНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=198975&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (МГУ) (RU)"	B01D69/10	QB9K Государственная регистрация предоставления права использования по договору	29.03.2021 РД0358947	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (RU)"	"Общество с ограниченной ответственностью ""ПромТех Инжиниринг"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
21	197005	ПРОЖЕКТОРНАЯ МАЧТА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=197005&TypeFile=html	Шибеева Галина Юрьевна (RU)	E04H12/08	PC9K Государственная регистрация отчуждения исключительного права по договору	04.02.2022 РД0387348	Шибеева Галина Юрьевна (RU)	"Акционерное общество ""Омский электромеханический завод"" (RU)"	Договор отчуждения	нет данных об условиях	119019, Москва, а/я 62, ИНТЕЛЛЕКТ, Лабзину М.В.
22	197715	СТЕНД ДЛЯ ПРОВЕРКИ РАБОТОСПОСОБНОСТИ ЭЛЕКТРОКАРДИОСТИМУЛЯТОРОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=197715&TypeFile=html	"Федеральное государственное бюджетное учреждение ""Национальный медицинский исследовательский центр сердечно-сосудистой хирургии имени А.Н. Бакулева"" Министерства здравоохранения Российской Федерации (RU)"	A61N1/362	QB9K Государственная регистрация предоставления права использования по договору	08.09.2021 РД0374027	"Федеральное государственное бюджетное учреждение ""Национальный медицинский исследовательский центр сердечно-сосудистой хирургии имени А.Н. Бакулева"" Министерства здравоохранения Российской Федерации (RU)"	"Общество с ограниченной ответственностью ""Кардиоэлектроника"" (RU)"	лицензионный	неисключительная лицензия на срок до 29.06.2025 на территории РФ	нет данных об адресе
23	198406	Установка для проведения 3-мерного сканирования объектов культурного наследия	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=198406&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (ФГАОУ ВО ""СПбПУ"") (RU)"	G03H1/00	QB9K Государственная регистрация предоставления права использования по договору	26.02.2021 РД0356195	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (RU)"	"Общество с ограниченной ответственностью ""Инжиниринговая компания ""ЦИРИУС"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе
24	200894	ГАЗОПЕСКОСЕПАРИРУЮЩИЙ ЦЕНТРОБЕЖНО-ГРАВИТАЦИОННЫЙ ФИЛЬТР	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=200894&TypeFile=html	Николаев Александр Васильевич (RU)	B01D29/00	QB9K Государственная регистрация предоставления права использования по договору	09.04.2021 РД0359999	Николаев Александр Васильевич (RU)	"Общество с ограниченной ответственностью Производственно-коммерческая фирма ""ТехСпецКомплект-АВТО"" (RU)"	лицензионный	исключительная лицензия на срок до 27.12.2029 на территории РФ.	нет данных об адресе
25	196690	Приемо-передающий модуль активной фазированной антенной решетки Ка-диапазона с двухступенчатой системой охлаждения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196690&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский авиационный институт (национальный исследовательский университет"") (RU)"	H01Q21/00	PC9K Государственная регистрация отчуждения исключительного права по договору	14.07.2020 РД0336374	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский авиационный институт (национальный исследовательский университет"") (RU)"	Публичное акционерное общество «Радиофизика» (RU)	Договор отчуждения	нет данных об условиях	125363, Москва, ул. Героев-Панфиловцев, 10, ПАО «Радиофизика»
26	196529	Одноразовый стакан для горячих и охлаждённых напитков	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196529&TypeFile=html	Расторгуев Дмитрий Сергеевич (RU),Никитенко Сергей Сергеевич (RU),Циркулев Михаил Валерьевич (RU)	A47G19/22	PC9K Государственная регистрация отчуждения исключительного права по договору	23.07.2021 РД0369995	Расторгуев Дмитрий Сергеевич (RU),Никитенко Сергей Сергеевич (RU),Циркулев Михаил Валерьевич (RU)	ФОРПЕТ САРЛ (LU)	Договор отчуждения	нет данных об условиях	344092, г. Ростов-на-Дону, а/я 100, Щербинину И.А.
27	196405	ОДНОРАЗОВЫЙ СТАКАН ДЛЯ ГОРЯЧИХ И ОХЛАЖДЕННЫХ НАПИТКОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196405&TypeFile=html	Расторгуев Дмитрий Сергеевич (RU),Никитенко Сергей Сергеевич (RU),Циркулев Михаил Валерьевич (RU)	A47G19/22	PC9K Государственная регистрация отчуждения исключительного права по договору	23.07.2021 РД0369995	Расторгуев Дмитрий Сергеевич (RU),Никитенко Сергей Сергеевич (RU),Циркулев Михаил Валерьевич (RU)	ФОРПЕТ САРЛ (LU)	Договор отчуждения	нет данных об условиях	344092, г. Ростов-на-Дону, а/я 100, Щербинину И.А.
28	196893	ЦИФРОВОЙ ТРАНСФОРМАТОР ТОКА И НАПРЯЖЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196893&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Ивановский государственный энергетический университет имени В.И. Ленина"" (ИГЭУ) (RU)"	G01R19/00	QB9K Государственная регистрация предоставления права использования по договору	29.10.2020 РД0345162	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Ивановский государственный энергетический университет имени В.И. Ленина"" (RU)"	"Общество с ограниченной ответственностью Научно-производственное объединение ""Цифровые измерительные трансформаторы"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
29	198658	Устройство фильтрации воздуха	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=198658&TypeFile=html	"Общество с ограниченной ответственностью ""Тион Инжиниринг"" (RU)"	B03C3/017	PC9K Государственная регистрация отчуждения исключительного права по договору	05.07.2023 РД0436583	"Общество с ограниченной ответственностью ""Тион Инжиниринг"" (RU)"	"Общество с ограниченной ответственностью ""Аэросервис"" (RU)"	Договор отчуждения	нет данных об условиях	630009, г. Новосибирск, а/я 123, Шехтман Е.Л.
30	196426	Прозрачный гетеропереход на основе оксидов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196426&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский университет ИТМО"" (Университет ИТМО) (RU)"	H01L31/109	QB9K Государственная регистрация предоставления права использования по договору	26.10.2020 РД0344811	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский университет ИТМО"" (RU)"	"Акционерное общество ""Научно-производственное объединение Специальных материалов"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
31	198011	УСТРОЙСТВО ДЛЯ ФОТОДИНАМИЧЕСКОЙ ТЕРАПИИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=198011&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского"" (RU)"	A61N5/06	QB9K Государственная регистрация предоставления права использования по договору	25.10.2021 РД0378413	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Нижегородский государственный университет им. Н.И. Лобачевского"" (RU)"	"Общество с ограниченной ответственностью ""НТЦ Амплитуда"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.03.2022 на территории РФ.	нет данных об адресе
32	196099	Тренажер-тележка	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196099&TypeFile=html	"Общество с ограниченной ответственностью Научно-производственная фирма ""Пакер"" (RU)"	A63B22/06	PC9K Государственная регистрация отчуждения исключительного права по договору	13.05.2021 РД0362865	"Общество с ограниченной ответственностью Научно-производственная фирма ""Пакер"" (RU)"	Ильясов Марат Мударисович (RU)	Договор отчуждения	нет данных об условиях	423932, Республика Татарстан, г. Бавлы, ул. Зиновьева, 3, кв. 28, Ильясову М.М.
33	196099	Тренажер-тележка	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196099&TypeFile=html	"Общество с ограниченной ответственностью Научно-производственная фирма ""Пакер"" (RU)"	A63B22/06	QB9K Государственная регистрация предоставления права использования по договору	15.03.2022 РД0390771	Ильясов Марат Мударисович (RU)	"Общество с ограниченной ответственностью Опытно-экспериментальный машиностроительный завод ""ТАПАРТ"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ	нет данных об адресе
34	196726	Тренажер тележка	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196726&TypeFile=html	"Общество с ограниченной ответственностью Научно-производственная фирма ""Пакер"" (RU)"	A63B21/00	PC9K Государственная регистрация отчуждения исключительного права по договору	13.05.2011 РД0362865	"Общество с ограниченной ответственностью Научно-производственная фирма ""Пакер"" (RU)"	Ильясов Марат Мударисович (RU)	Договор отчуждения	нет данных об условиях	423932, Республика Татарстан, г. Бавлы, ул. Зиновьева, 3, кв. 28, Ильясову М.М.
35	196726	Тренажер тележка	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=196726&TypeFile=html	"Общество с ограниченной ответственностью Научно-производственная фирма ""Пакер"" (RU)"	A63B21/00	QB9K Государственная регистрация предоставления права использования по договору	15.03.2022 РД0390771	Ильясов Марат Мударисович (RU)	"Общество с ограниченной ответственностью Опытно-экспериментальный машиностроительный завод ""ТАПАРТ"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ	нет данных об адресе
36	197277	ГРУЗОВОЙ КОНТЕЙНЕР СО СЪЁМНОЙ КРЫШЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=197277&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B65D88/00	PC9K Государственная регистрация отчуждения исключительного права по договору	05.04.2023 РД0427888	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
37	197277	ГРУЗОВОЙ КОНТЕЙНЕР СО СЪЁМНОЙ КРЫШЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=197277&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B65D88/00	PC9K Государственная регистрация отчуждения исключительного права по договору	07.04.2023 РД0428079	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
38	197277	ГРУЗОВОЙ КОНТЕЙНЕР СО СЪЁМНОЙ КРЫШЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=197277&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B65D88/00	PC9K Государственная регистрация отчуждения исключительного права по договору	11.04.2023 РД0428310	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
39	197277	ГРУЗОВОЙ КОНТЕЙНЕР СО СЪЁМНОЙ КРЫШЕЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=197277&TypeFile=html	РЕЙЛ 1520 АйПи ЛТД (CY)	B65D88/00	PC9K Государственная регистрация отчуждения исключительного права по договору	14.04.2023 РД0428674	РЕЙЛ 1520 АйПи ЛТД (CY)	"Общество с ограниченной ответственностью ""РЕЙЛ1520 АЙ ПИ"" (RU)"	Договор отчуждения	нет данных об условиях	"197046, г. Санкт-Петербург, Петроградская наб., д. 22, литер А, пом. 38-Н, ООО ""ВНИЦТТ"", патентно-информационный отдел"
