	0	1	2	3	4	5	6	7	8	9	10	11
10	213062	"ПРЕПЯТСТВИЕ ДЛЯ МОБИЛЬНОГО РОБОТА ""ТУМАН"""	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=213062&TypeFile=html	"Федеральное государственное автономное научное учреждение ""Центральный научно-исследовательский и опытно-конструкторский институт робототехники и технической кибернетики"" (ЦНИИ РТК) (RU)"	A63B71/00	QB9K Государственная регистрация предоставления права использования по договору	27.06.2023 РД0435602	"Федеральное государственное автономное научное учреждение ""Центральный научно-исследовательский и опытно-конструкторский институт робототехники и технической кибернетики"" (RU)"	"Общество с ограниченной ответственностью ""Открытая Робототехника"" (RU)"	лицензионный	неисключительная лицензия на срок до 20.04.2028 на территории РФ.	нет данных об адресе
11	214082	"ПРЕПЯТСТВИЕ ДЛЯ МОБИЛЬНОГО РОБОТА ""КОПЫТО"""	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=214082&TypeFile=html	"Федеральное государственное автономное научное учреждение ""Центральный научно-исследовательский и опытно-конструкторский институт робототехники и технической кибернетики"" (ЦНИИ РТК) (RU)"	A63B71/02	QB9K Государственная регистрация предоставления права использования по договору	27.06.2023 РД0435602	"Федеральное государственное автономное научное учреждение ""Центральный научно-исследовательский и опытно-конструкторский институт робототехники и технической кибернетики"" (RU)"	"Общество с ограниченной ответственностью ""Открытая Робототехника"" (RU)"	лицензионный	неисключительная лицензия на срок до 20.04.2028 на территории РФ.	нет данных об адресе
12	209372	МАГНИТНАЯ МУФТА ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209372&TypeFile=html	Дубовик Александр Семенович (RU)	F04D13/02	QB9K Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415330	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""Пермские насосы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
13	209372	МАГНИТНАЯ МУФТА ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209372&TypeFile=html	Дубовик Александр Семенович (RU)	F04D13/02	QB9K Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415333	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""ППД"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
14	209372	МАГНИТНАЯ МУФТА ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209372&TypeFile=html	Дубовик Александр Семенович (RU)	F04D13/02	QB9K Государственная регистрация предоставления права использования по договору	29.09.2023 РД0445183	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""Пермские насосы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
15	210503	МАГНИТНАЯ МУФТА ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=210503&TypeFile=html	Дубовик Александр Семенович (RU)	F04D13/02	QB9K Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415422	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""ППД"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
16	210503	МАГНИТНАЯ МУФТА ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=210503&TypeFile=html	Дубовик Александр Семенович (RU)	F04D13/02	QB9K Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415425	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""Пермские насосы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
17	210503	МАГНИТНАЯ МУФТА ЦЕНТРОБЕЖНОГО НАСОСА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=210503&TypeFile=html	Дубовик Александр Семенович (RU)	F04D13/02	QB9K Государственная регистрация предоставления права использования по договору	29.09.2023 РД0445183	Дубовик Александр Семенович (RU)	"Общество с ограниченной ответственностью ""Пермские насосы"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе
18	212612	СТАНОК ДЛЯ НАМОТКИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212612&TypeFile=html	"Общество с ограниченной ответственностью СКБ ""Индукция"" (RU)"	B65H54/04	QB9K Государственная регистрация залога (последующего залога) исключительного права по договору	30.08.2023 РД0441956	"Общество с ограниченной ответственностью ""Специализированное конструкторское бюро ""Индукция"" (RU)"	"Акционерное общество ""Российский Банк поддержки малого и среднего предпринимательства"" (RU)"	о залоге исключительного права		no_data
19	212340	Радиатор для системы термостатирования аккумуляторных батарей	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212340&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (ФГАОУ ВО ""СПбПУ"") (RU)"	H01M10/60	QB9K Государственная регистрация предоставления права использования по договору	28.08.2023 РД0441608	"федеральное государственное автономное образовательное учреждение высшего образования ""Санкт-Петербургский политехнический университет Петра Великого"" (RU)"	"Общество с ограниченной ответственностью ""ЕНВ РУС"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе
20	211475	Коллектор защитный для прямого участка трубопровода	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=211475&TypeFile=html	Галиуллин Тимур Фаридович (RU),Ознобкин Вадим Юрьевич (RU)	F16L55/16	QB9K Государственная регистрация предоставления права использования по договору	16.11.2022 РД0414092	Галиуллин Тимур Фаридович (RU), Ознобкин Вадим Юрьевич (RU)	"Общество с ограниченной ответственностью ""Защитные системы"" (RU)"	лицензионный	неисключительная лицензия на срок до 16.12.2031 на территории РФ.	нет данных об адресе
21	212615	ЗАДВИЖКА ДЛЯ ДВЕРИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212615&TypeFile=html	"Общество с ограниченной ответственностью ""Феррони Инжиниринг"" (RU)"	E05B13/10	QB9K Государственная регистрация предоставления права использования по договору	22.02.2023 РД0424037	"Общество с ограниченной ответственностью ""Феррони Инжиниринг"" (RU)"	"Общество с ограниченной ответственностью ""Феррони"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
22	210301	КЛАПАН СЛИВНОЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=210301&TypeFile=html	Языков Андрей Юрьевич (RU)	F16K15/02	QB9K Государственная регистрация предоставления права использования по договору	19.07.2022 РД0402991	Языков Андрей Юрьевич (RU)	"Общество с ограниченной ответственностью ""ДЖИЛЕКС"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
23	210464	Устройство для проведения пространственных измерений с помощью вытяжного тросового датчика	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=210464&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Дальневосточный федеральный университет"" (ДВФУ) (RU)"	G01B21/06	QB9K Государственная регистрация предоставления права использования по договору	27.04.2023 РД0430239	"Федеральное государственное автономное образовательное учреждение высшего образования ""Дальневосточный федеральный университет"" (RU)"	"Общество с ограниченной ответственностью ""ИННОФАРМ-ДВ"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе
24	213362	Устройство стабилизации магнитного поля	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=213362&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	G01R33/02	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439136	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	"Автономная некоммерческая образовательная организация высшего образования ""Сколковский институт науки и технологий"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
25	213362	Устройство стабилизации магнитного поля	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=213362&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	G01R33/02	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439137	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	Федеральное государственное бюджетное учреждение науки Физико-технологический институт имени К.А. Валиева Российской академии наук (RU)	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе
26	213362	Устройство стабилизации магнитного поля	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=213362&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	G01R33/02	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439138	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	Федеральное государственное бюджетное учреждение науки Физический институт им. П.Н. Лебедева Российской академии наук (RU)	лицензионный	неисключительная лицензия на срок до 30.01.2033 на территории РФ.	нет данных об адресе
27	213362	Устройство стабилизации магнитного поля	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=213362&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	G01R33/02	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439141	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	"Общество с ограниченной ответственностью ""Совместное предприятие ""Квантовые технологии"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
28	212950	Устройство питания систем компенсации электрических полей в ионных ловушках	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212950&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	H02J1/00	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439136	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	"Автономная некоммерческая образовательная организация высшего образования ""Сколковский институт науки и технологий"" (RU)"	лицензионный	неисключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
29	212950	Устройство питания систем компенсации электрических полей в ионных ловушках	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212950&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	H02J1/00	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439137	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	Федеральное государственное бюджетное учреждение науки Физико-технологический институт имени К.А. Валиева Российской академии наук (RU)	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе
30	212950	Устройство питания систем компенсации электрических полей в ионных ловушках	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212950&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	H02J1/00	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439138	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	Федеральное государственное бюджетное учреждение науки Физический институт им. П.Н. Лебедева Российской академии наук (RU)	лицензионный	неисключительная лицензия на срок до 30.01.2033 на территории РФ.	нет данных об адресе
31	212950	Устройство питания систем компенсации электрических полей в ионных ловушках	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212950&TypeFile=html	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	H02J1/00	QB9K Государственная регистрация предоставления права использования по договору	28.07.2023 РД0439141	"Общество с ограниченной ответственностью ""Международный центр квантовой оптики и квантовых технологий"" (RU)"	"Общество с ограниченной ответственностью ""Совместное предприятие ""Квантовые технологии"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе
32	210989	СОЕДИНИТЕЛЬНОЕ УСТРОЙСТВО ТРУБОПРОВОДОВ С ПОВОРОТНЫМИ ЗАЖИМАМИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=210989&TypeFile=html	Вакулов Валерий Викторович (RU)	F16L37/12	QB9K Государственная регистрация предоставления права использования по договору	20.07.2023 РД0438225	Вакулов Валерий Викторович (RU)	"Общество с ограниченной ответственностью ""СириусИнТех"" (RU)"	лицензионный	исключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе
33	209211	УСТРОЙСТВО ЗАЩИТЫ ОТ ДУГОВЫХ ЗАМЫКАНИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209211&TypeFile=html	"Общество с ограниченной ответственностью Научно-производственное предприятие ""Микропроцессорные технологии"" (RU)"	H02H7/00	QB9K Государственная регистрация залога (последующего залога) исключительного права по договору	07.09.2022 РД0407503	"Общество с ограниченной ответственностью Научно-производственное предприятие ""Микропроцессорные технологии"" (RU)"	"Акционерное общество ""Российский Банк поддержки малого и среднего предпринимательства"" (RU)"	о залоге исключительного права		no_data
34	210201	УСТРОЙСТВО ПРИНУДИТЕЛЬНОГО ОТКРЫТИЯ ПРЕДОХРАНИТЕЛЬНОГО КЛАПАНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=210201&TypeFile=html	Зиновьев Юрий Дмитриевич (RU)	G01L1/00	QB9K Государственная регистрация предоставления права использования по договору	25.04.2022 РД0395248	Зиновьев Юрий Дмитриевич (RU)	"Закрытое акционерное общество ""Научно-производственное объединение Регулятор"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ	нет данных об адресе
35	212407	МАСЛОЗАПОЛНЕННЫЙ ВИНТОВОЙ КОМПРЕССОР	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212407&TypeFile=html	Самойлов Сергей Сергеевич (RU)	F04C18/16	QB9K Государственная регистрация предоставления права использования по договору	28.10.2022 РД0412577	Самойлов Сергей Сергеевич (RU)	"Общество с ограниченной ответственностью ""Эпотос-К"" (RU)"	лицензионный	неисключительная лицензия на срок до 30.05.2023 на территории РФ.	нет данных об адресе
36	212407	МАСЛОЗАПОЛНЕННЫЙ ВИНТОВОЙ КОМПРЕССОР	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=212407&TypeFile=html	Самойлов Сергей Сергеевич (RU)	F04C18/16	QB9K Государственная регистрация предоставления права использования по договору	28.08.2023 РД0441648	Самойлов Сергей Сергеевич (RU)	"Общество с ограниченной ответственностью ""Эпотос-К"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2023 на территории РФ.	нет данных об адресе
37	209632	Устройство кабельного ввода	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209632&TypeFile=html	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (АО ""ОДК"") (RU)"	H02G15/18	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	06.07.2018 РД0258043	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (RU)"	"Акционерное общество ""ОДК-Авиадвигатель"" (RU)  Изменения:   Включение данного патента в предмет договора на срок действия патента на территории РФ."	лицензионный   Дата внесения записи в Государственный реестр: 17.10.2022         Дата публикации и номер бюллетеня: 17.10.2022 Бюл. №29	no_data	нет данных об адресе
38	209632	Устройство кабельного ввода	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209632&TypeFile=html	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (АО ""ОДК"") (RU)"	H02G15/18	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	06.07.2018 РД0258043	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (RU)"	"Акционерное общество ""ОДК-Авиадвигатель"" (RU)  Изменения:   Изменение условий договора, не отражающихся в Государственном реестре по данному патенту."	лицензионный   Дата внесения записи в Государственный реестр: 05.12.2022         Дата публикации и номер бюллетеня: 05.12.2022 Бюл. №34	no_data	нет данных об адресе
39	209632	Устройство кабельного ввода	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209632&TypeFile=html	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (АО ""ОДК"") (RU)"	H02G15/18	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	24.09.2018 РД0267473	"Акционерное общество ""ОДК - Авиадвигатель"" (RU)"	"Акционерное общество ""ОДК-Пермские моторы"" (RU)  Изменения:   Включение данного патента в предмет договора."	сублицензионный   Дата внесения записи в Государственный реестр: 19.12.2022         Дата публикации и номер бюллетеня: 19.12.2022 Бюл. №35	no_data	нет данных об адресе
40	209632	Устройство кабельного ввода	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209632&TypeFile=html	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (АО ""ОДК"") (RU)"	H02G15/18	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	24.09.2018 РД0267473	"Акционерное общество ""ОДК-Авиадвигатель"" (RU)"	"Акционерное общество ""ОДК-Пермские моторы"" (RU)  Изменения:   Изменение условий договора, не отраженных в Государственном реестре по данному патенту."	сублицензионный   Дата внесения записи в Государственный реестр: 14.03.2023         Дата публикации и номер бюллетеня: 14.03.2023 Бюл. №8	no_data	нет данных об адресе
41	209669	Гребенка термопар для измерения поля температур газового потока	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209669&TypeFile=html	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (АО ""ОДК"") (RU)"	G01K13/02	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	06.07.2018 РД0258043	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (RU)"	"Акционерное общество ""ОДК-Авиадвигатель"" (RU)  Изменения:   Включение данного патента в предмет договора на срок действия патента на территории РФ."	лицензионный   Дата внесения записи в Государственный реестр: 17.10.2022         Дата публикации и номер бюллетеня: 17.10.2022 Бюл. №29	no_data	нет данных об адресе
42	209669	Гребенка термопар для измерения поля температур газового потока	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPM&DocNumber=209669&TypeFile=html	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (АО ""ОДК"") (RU)"	G01K13/02	QZ9K Государственная регистрация изменений, касающихся предоставления права использования по договору	06.07.2018 РД0258043	"Акционерное общество ""Объединенная двигателестроительная корпорация"" (RU)"	"Акционерное общество ""ОДК-Авиадвигатель"" (RU)  Изменения:   Изменение условий договора, не отражающихся в Государственном реестре по данному патенту."	лицензионный   Дата внесения записи в Государственный реестр: 05.12.2022         Дата публикации и номер бюллетеня: 05.12.2022 Бюл. №34	no_data	нет данных об адресе
